Subway Café Government Building Convenience Store,Train Station,20,1.0
Convenience Store Japanese Restaurant,Fast Food Restaurant,21,0.9545454545454546
Arcade,Gym / Fitness Center,20,0.8695652173913043
Convenience Store Bar Neighborhood,Train Station,22,1.0
Train Station Convenience Store Bridge,Food & Drink Shop,21,0.9130434782608695
Bookstore Food & Drink Shop,Train Station,24,1.0
Office,Train Station,29,1.0
Bridge,Road,38,0.926829268292683
Military Base Food & Drink Shop,Train Station,25,0.9615384615384616
Subway Food & Drink Shop Convenience Store Miscellaneous Shop Office,Train Station,21,1.0
Convenience Store,Train Station,26,1.0
Ramen /  Noodle House Arcade,Train Station,20,1.0
Park Subway Convenience Store,Train Station,20,1.0
Food & Drink Shop Convenience Store Mall,Train Station,20,1.0
Park Art Museum Historic Site Office Stadium,Science Museum,23,0.8846153846153846
Bridge,Road,20,0.7142857142857143
Building Home (private) River Bridge,Train Station,21,1.0
Bus Station,Train Station,32,1.0
Tea Room Other Great Outdoors,Ramen /  Noodle House,20,0.9523809523809523
Food & Drink Shop,Train Station,20,1.0
College Academic Building,Train Station,20,0.9090909090909091
Train Station Mall Road Other Great Outdoors Bridge,Park,23,0.92
University Arcade,Train Station,21,1.0
Japanese Restaurant,Train Station,20,1.0
Road Convenience Store,Train Station,27,0.7714285714285715
Train Station Road,Building,22,0.7857142857142857
Miscellaneous Shop,Train Station,20,0.9523809523809523
Coffee Shop,Train Station,26,1.0
Subway Office Smoke Shop,Train Station,22,0.9565217391304348
Train Station Subway Bus Station,Building,24,0.8888888888888888
Road Mall Bridge,Train Station,20,0.9523809523809523
Train Station Miscellaneous Shop,Food & Drink Shop,22,0.88
Subway,Train Station,55,0.859375
Road,Train Station,30,0.967741935483871
Arcade,Train Station,23,0.8846153846153846
Subway,Train Station,24,1.0
Bridge,Train Station,24,1.0
Shrine University Convenience Store,Subway,20,1.0
Convenience Store,Bus Station,22,0.7857142857142857
Convenience Store,Train Station,34,0.9714285714285714
Plaza Bookstore Video Store,Train Station,26,0.9629629629629629
Subway,Bus Station,21,0.9545454545454546
Subway Convenience Store,Train Station,22,1.0
Park Bar Road Bridge,Train Station,21,0.9130434782608695
Neighborhood,Temple,22,0.7586206896551724
Subway,Train Station,28,0.9333333333333333
Hobby Shop,Train Station,21,1.0
Food & Drink Shop Subway,Train Station,20,1.0
Convenience Store,Train Station,22,0.88
Convenience Store,Food & Drink Shop,21,0.75
Arcade,Train Station,21,1.0
Convenience Store,Park,40,0.9302325581395349
Road Other Great Outdoors,Travel & Transport,21,1.0
Coffee Shop,Train Station,24,1.0
Subway Convenience Store,Train Station,21,1.0
Bookstore,Parking,20,0.7692307692307693
River,Train Station,26,0.9629629629629629
Convenience Store,Office,20,0.9090909090909091
College Academic Building,Train Station,22,0.88
Home (private),Train Station,30,0.967741935483871
Bridge,Road,21,0.7
Concert Hall Stadium,Train Station,27,1.0
Convenience Store Residential Building (Apartment / Condo),Train Station,24,1.0
Train Station,Subway,34,0.7727272727272727
University,Train Station,40,0.975609756097561
Convenience Store,Train Station,32,0.8888888888888888
Food & Drink Shop,Train Station,25,0.9615384615384616
Road,Train Station,24,0.8275862068965517
College Academic Building University,Bus Station,20,0.8695652173913043
Home (private),Train Station,47,0.9038461538461539
Parking,Train Station,23,0.8846153846153846
College Academic Building,Home (private),41,0.8723404255319149
Convenience Store,Subway,34,0.8292682926829268
Train Station,Light Rail,45,0.7627118644067796
Subway,Convenience Store,20,0.7407407407407407
Bridge,Train Station,30,1.0
Office,Train Station,22,1.0
Convenience Store,Subway,31,0.8611111111111112
Government Building,Road,42,0.9545454545454546
Building,Subway,21,0.9130434782608695
Subway,Train Station,22,0.88
Bridge,Road,22,0.7857142857142857
Food & Drink Shop,Subway,22,0.88
Subway,Train Station,25,1.0
Bus Station Mall,Train Station,21,0.9545454545454546
Mall,Road,23,0.8518518518518519
Food & Drink Shop,Subway,21,0.75
Subway,Train Station,23,0.8846153846153846
Subway University,Train Station,27,0.9
Convenience Store,Train Station,24,0.8888888888888888
Convenience Store Bus Station Shrine,Park,20,0.9090909090909091
Subway Office,Train Station,22,0.9565217391304348
Other Great Outdoors Outdoors & Recreation Bridge,Playground,20,0.9090909090909091
Bar,Train Station,25,0.9615384615384616
Community College,Train Station,24,0.9230769230769231
Mall,Train Station,26,0.896551724137931
Subway,Train Station,25,0.8333333333333334
Home (private),Subway,22,0.7586206896551724
Subway,Train Station,20,0.7692307692307693
Train Station,Light Rail,36,0.9230769230769231
Home (private),Train Station,37,0.7708333333333334
Subway,Train Station,41,0.8723404255319149
Train Station,College Academic Building,26,0.7647058823529411
Subway,Train Station,38,0.9047619047619048
Convenience Store,Train Station,28,0.8235294117647058
Road,Train Station,22,0.9565217391304348
Food & Drink Shop,Train Station,21,0.84
Bar,Train Station,32,1.0
Building,Train Station,26,0.8125
Subway,Train Station,30,0.7692307692307693
Subway,Train Station,44,1.0
Gym / Fitness Center,Train Station,25,0.8333333333333334
Office,Train Station,26,1.0
Government Building,Sculpture Garden,24,1.0
Japanese Restaurant,Train Station,23,0.7666666666666667
Coffee Shop,Subway,28,0.9655172413793104
Fast Food Restaurant,Train Station,22,1.0
Electronics Store,Bookstore,21,1.0
Convenience Store,Train Station,24,0.8275862068965517
Electronics Store,Bookstore,28,0.9655172413793104
Subway,Train Station,30,0.7692307692307693
University,Fast Food Restaurant,20,0.7407407407407407
Home (private),Train Station,20,0.8333333333333334
Bookstore,Train Station,22,0.7586206896551724
Arcade,Train Station,28,0.875
Plaza,Train Station,29,0.9354838709677419
Office,Train Station,21,0.9130434782608695
Bar,Train Station,27,0.7941176470588235
Subway,Train Station,20,0.9090909090909091
University College Academic Building,Convenience Store,26,0.896551724137931
Bus Station,Train Station,20,0.7407407407407407
Mall,Convenience Store,20,0.7407407407407407
Arcade,Train Station,25,0.9259259259259259
Ramen /  Noodle House,Subway,21,1.0
Convenience Store,Train Station,29,0.8285714285714286
Bus Station,Train Station,37,0.8809523809523809
Subway,Train Station,34,0.7083333333333334
College Academic Building,Train Station,30,0.8333333333333334
Subway,Train Station,32,0.9411764705882353
College Academic Building,Subway,22,0.9166666666666666
Arcade,Train Station,26,0.9629629629629629
Subway,Train Station,25,1.0
Subway,Train Station,20,0.9523809523809523
Mall,Subway,20,1.0
Building,Train Station,20,0.8695652173913043
Subway,Train Station,23,0.8846153846153846
Office,Train Station,24,1.0
Convenience Store,Subway,28,0.9655172413793104
Other Great Outdoors,Train Station,29,0.8285714285714286
Subway,Train Station,20,0.9090909090909091
Plaza,Train Station,24,0.8888888888888888
Event Space,Train Station,20,1.0
Arcade,Train Station,26,0.896551724137931
Japanese Restaurant,Train Station,20,1.0
Subway Coffee Shop,Train Station,21,0.9545454545454546
Food & Drink Shop,Train Station,29,0.8285714285714286
Gym / Fitness Center,Train Station,21,0.9545454545454546
Other Great Outdoors,Convenience Store,20,0.7692307692307693
Subway,Train Station,38,0.8444444444444444
Bus Station,Train Station,20,0.8333333333333334
Convenience Store,Subway,22,0.8461538461538461
Convenience Store,Train Station,28,0.9032258064516129
Train Station,Subway,24,0.7741935483870968
Subway,Train Station,35,0.8536585365853658
Subway,Building,20,0.9090909090909091
Subway,Train Station,24,0.8571428571428571
Mall,Subway,22,0.8148148148148148
Bus Station,Train Station,22,0.9166666666666666
University,Train Station,28,1.0
Train Station,Subway,28,0.875
Subway,Train Station,22,0.88
Bar,Train Station,20,0.7692307692307693
Event Space,Food & Drink Shop,26,0.7878787878787878
College Academic Building,Train Station,27,0.8181818181818182
Electronics Store,Train Station,31,0.96875
Train Station,Subway,31,0.7560975609756098
Office,Train Station,22,1.0
Building,Spa / Massage,25,0.7142857142857143
Train Station,Bus Station,23,0.8518518518518519
Bowling Alley,Arcade,20,1.0
Arcade,Subway,20,0.7407407407407407
Train Station,Arcade,27,0.9642857142857143
Coffee Shop,Train Station,24,0.9230769230769231
High School,Train Station,25,0.8928571428571429
Subway,Train Station,21,0.7
Ramen /  Noodle House,Coffee Shop,20,0.7692307692307693
Bus Station,Subway,21,0.7
Neighborhood,Playground,22,0.7096774193548387
